元勝,	4419
Year,最高價,日期,最低價,日期,收盤平均價
2001,11.95,06/26,4.41,11/02,6.64
2002,9.80,05/30,5.15,12/27,7.08
2003,6.40,08/21,4.62,03/12,5.20
2004,8.85,03/25,4.65,10/26,5.80
2005,11.30,12/30,5.11,09/23,6.76
2006,22.60,05/16,11.90,01/06,18.02
2007,115.50,07/02,16.70,01/02,73.00
2008,82.80,01/04,10.95,12/30,39.38
2009,21.30,04/15,10.40,01/20,15.45
2010,18.60,01/19,10.55,12/28,14.76
2011,19.00,05/19,7.54,12/20,14.86
2012,12.65,04/06,8.28,01/03,10.31
2013,17.15,08/06,5.24,12/31,12.63
2014,9.69,04/02,3.59,12/08,6.40
2015,9.20,06/01,3.66,01/23,6.35
2016,7.19,03/28,3.66,12/30,5.58
2017,11.00,11/10,3.33,01/04,8.70
