中華化,	1727
Year,最高價,日期,最低價,日期,收盤平均價
2000,12.65,9/14,9.35,10/19,10.83
2001,13.50,3/16,4.31,10/09,8.97
2002,14.15,4/29,6.75,1/03,9.31
2003,11.20,5/09,7.70,3/24,9.30
2004,13.90,4/23,9.45,1/02,11.81
2005,12.55,10/24,9.41,9/20,10.91
2006,10.80,5/09,8.83,9/20,9.70
2007,26.80,7/30,9.41,3/16,13.72
2008,36.25,5/21,10.20,1/24,17.47
2009,24.50,12/31,12.55,1/20,15.52
2010,33.40,8/19,17.30,2/08,25.89
2011,31.70,3/28,14.95,11/24,23.22
2012,23.80,3/01,16.50,6/04,19.22
2013,20.00,6/24,16.40,8/28,17.67
2014,22.10,7/16,16.60,3/24,18.20
2015,21.45,1/14,12.60,8/25,17.03
2016,15.10,1/04,12.30,11/09,13.22
2017,17.15,12/29,12.20,8/15,13.28
2018,17.00,1/02,13.50,8/24,14.70
2019,14.45,1/22,11.30,9/20,12.96
