國產,	2504
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.45,2/22,2.91,12/28,7.46
2001,7.05,3/29,2.25,12/05,4.04
2002,6.00,4/26,2.34,10/08,3.55
2003,6.85,12/29,2.88,5/02,4.41
2004,11.60,3/16,6.00,8/19,8.23
2005,10.10,1/06,6.90,4/21,8.33
2006,19.50,12/08,8.07,3/17,12.66
2007,22.70,10/03,12.55,12/21,18.14
2008,26.30,4/18,5.50,10/29,14.96
2009,19.25,5/26,8.31,3/03,14.32
2010,17.45,11/09,11.25,2/06,14.40
2011,17.30,1/07,9.75,12/20,13.59
2012,13.05,2/10,9.51,6/04,11.11
2013,12.75,6/06,11.15,9/11,11.92
2014,12.55,1/13,10.15,10/17,11.04
2015,11.10,1/14,6.40,8/25,9.68
2016,9.61,3/23,5.92,11/23,7.97
2017,10.20,6/07,6.65,1/03,8.83
