中壽,	2823
Year,最高價,日期,最低價,日期,收盤平均價
2000,32.60,2/18,6.20,11/21,17.22
2001,12.60,12/18,4.50,7/19,7.56
2002,13.80,4/23,5.50,10/08,8.96
2003,14.95,12/11,7.65,5/02,10.39
2004,26.40,3/05,14.25,1/02,19.80
2005,21.80,1/04,9.11,10/28,14.51
2006,18.60,12/07,9.45,3/24,14.13
2007,23.00,10/11,14.15,4/04,17.62
2008,27.65,4/28,9.60,11/21,18.83
2009,27.60,10/15,9.80,3/06,17.77
2010,33.00,8/04,18.45,2/06,25.43
2011,46.70,8/04,20.90,12/20,32.29
2012,31.55,2/04,22.00,10/29,26.97
2013,32.30,5/22,25.80,1/07,29.24
2014,32.00,1/13,24.80,9/30,27.57
2015,34.70,5/29,21.70,8/24,28.02
2016,35.85,12/02,22.00,1/18,26.70
2017,33.95,9/05,27.70,4/20,30.27
