新洲,	3171
Year,最高價,日期,最低價,日期,收盤平均價
2004,23.30,10/07,17.50,12/14,19.42
2005,34.90,06/07,16.80,11/22,22.51
2006,22.40,01/06,10.80,09/22,15.28
2007,29.20,07/06,9.88,12/24,18.46
2008,11.95,05/26,3.67,11/12,7.47
2009,13.15,12/16,3.72,01/21,9.22
2010,20.00,04/19,9.06,11/11,16.01
2011,17.95,02/24,10.70,12/19,15.35
2012,15.80,10/11,10.40,04/30,13.54
2013,21.10,07/30,12.60,03/28,17.12
2014,23.90,04/17,15.70,12/01,20.56
2015,21.95,11/23,16.00,09/30,19.36
2016,21.00,03/10,18.05,09/05,19.67
2017,19.80,01/11,13.50,10/30,16.87
