松翰,	5471
Year,最高價,日期,最低價,日期,收盤平均價
2003,74.00,9/04,51.00,11/06,58.76
2004,70.00,1/30,35.30,10/28,50.05
2005,48.00,12/29,30.30,5/04,38.29
2006,89.40,12/26,37.00,2/24,57.13
2007,138.00,7/26,61.40,12/18,87.67
2008,95.10,5/06,25.20,12/05,63.13
2009,88.70,12/31,33.60,1/09,60.62
2010,88.50,1/04,61.30,8/31,71.00
2011,69.20,6/01,34.90,8/09,51.60
2012,54.80,5/03,35.10,10/29,43.58
2013,44.85,5/23,37.70,8/12,41.04
2014,66.20,6/10,41.00,10/16,51.37
2015,50.20,3/20,29.90,8/25,41.08
2016,41.50,8/09,30.00,5/17,33.75
2017,41.50,12/14,30.60,8/14,33.85
2018,38.90,3/15,25.85,10/29,31.91
2019,36.10,9/05,28.00,1/14,31.58
