奧斯特,	8080
Year,最高價,日期,最低價,日期,收盤平均價
2004,41.90,05/10,16.50,11/16,23.52
2005,19.90,03/10,9.28,10/26,15.32
2006,25.85,12/27,14.60,02/23,17.97
2007,47.80,07/25,23.90,12/18,33.55
2008,31.55,04/16,9.26,12/29,20.86
2009,18.25,05/19,9.62,02/20,14.33
2010,20.50,01/21,9.90,11/08,16.02
2011,13.45,07/27,7.82,11/24,11.26
2012,20.45,12/28,5.94,05/31,12.67
2013,45.15,02/04,18.60,07/17,26.62
2014,42.65,02/11,14.35,10/16,29.66
2015,23.60,01/05,5.52,08/10,17.52
2016,25.40,06/04,9.27,09/21,18.69
2017,18.20,02/15,7.50,12/07,12.76
