新紡,	1419
Year,最高價,日期,最低價,日期,收盤平均價
2000,27.80,2/21,8.45,11/02,15.36
2001,18.40,2/19,7.80,7/25,12.54
2002,18.30,6/24,10.80,10/14,13.79
2003,17.90,10/22,11.50,1/02,14.66
2004,18.60,2/11,11.25,8/18,14.04
2005,14.65,1/03,10.50,4/21,12.40
2006,34.70,12/07,11.60,3/20,20.99
2007,36.30,7/24,15.80,12/18,26.14
2008,39.50,4/18,9.70,10/28,22.30
2009,46.75,7/07,12.30,3/04,27.96
2010,55.50,12/31,29.20,2/06,38.92
2011,55.50,1/03,27.10,12/19,38.79
2012,46.00,3/03,30.85,1/05,39.67
2013,44.50,10/08,35.90,6/24,38.95
2014,42.00,8/14,37.05,5/21,39.24
2015,40.70,4/29,31.10,12/10,38.07
2016,44.65,7/04,33.35,1/18,39.13
2017,45.60,12/29,39.05,6/01,41.17
2018,49.50,5/21,39.00,10/30,44.92
