凱撒衛,	1817
Year,最高價,日期,最低價,日期,收盤平均價
2013,46.80,12/16,29.05,11/06,36.46
2014,42.10,1/02,28.55,8/22,33.64
2015,44.50,12/09,25.90,8/25,35.27
2016,47.75,1/25,34.85,6/27,38.44
2017,46.70,12/13,36.20,1/16,39.37
