燦星網,	4930
Year,最高價,日期,最低價,日期,收盤平均價
2010,47.80,8/09,28.40,6/30,39.80
2011,48.00,1/04,16.35,12/20,30.63
2012,24.35,3/02,10.00,11/01,14.97
2013,16.95,12/03,10.95,8/30,12.81
2014,25.85,12/03,12.70,4/09,16.06
2015,38.10,5/05,10.35,8/25,21.96
2016,16.25,3/10,11.30,5/13,13.26
2017,16.25,2/03,12.45,12/20,13.68
2018,13.75,1/11,10.15,11/06,11.81
2019,13.55,3/05,10.20,10/14,11.18
