星通,	3025
Year,最高價,日期,最低價,日期,收盤平均價
2002,27.10,10/24,14.00,12/20,19.30
2003,19.80,2/18,11.00,5/20,14.19
2004,18.00,1/13,8.20,8/16,11.65
2005,16.45,3/23,9.50,1/12,12.61
2006,23.40,11/20,12.30,7/18,14.81
2007,37.00,6/14,11.70,12/20,24.78
2008,17.75,4/25,5.19,11/21,10.81
2009,22.95,12/17,6.51,1/21,12.07
2010,22.60,1/15,13.70,5/26,17.37
2011,16.30,1/03,5.85,12/19,11.39
2012,9.10,2/16,6.71,1/11,8.02
2013,12.95,10/02,7.90,1/02,10.71
2014,15.55,2/26,9.66,10/27,11.43
2015,14.50,4/13,6.11,8/25,9.93
2016,15.30,10/04,8.01,1/04,10.75
2017,24.55,8/30,11.00,2/16,15.84
2018,41.00,6/25,15.35,5/08,22.69
2019,29.00,4/03,16.20,1/04,21.52
