云辰,	2390
Year,最高價,日期,最低價,日期,收盤平均價
2000,193.00,6/08,41.50,12/28,112.62
2001,74.00,2/16,18.50,9/19,40.69
2002,46.50,1/22,14.60,12/20,25.76
2003,17.40,1/10,9.50,4/28,12.06
2004,14.10,3/05,6.80,12/01,10.05
2005,8.90,7/15,4.38,10/28,6.64
2006,8.52,12/05,5.20,9/15,6.61
2007,15.50,7/25,7.64,2/01,10.53
2008,10.10,5/05,3.92,9/18,6.93
2009,15.10,12/10,4.71,2/06,7.06
2010,14.55,1/04,9.00,2/09,11.38
2011,10.85,1/17,6.66,11/25,8.59
2012,14.90,12/20,7.00,7/25,9.22
2013,25.60,2/27,13.35,1/02,19.18
2014,61.10,7/25,16.65,1/06,35.11
2015,40.75,3/23,17.60,8/25,27.08
2016,22.90,3/11,13.50,11/17,18.98
2017,18.45,2/20,11.35,12/12,13.85
2018,14.40,9/17,8.32,8/20,10.84
2019,16.40,4/11,10.15,11/15,11.79
