菱光,	8249
Year,最高價,日期,最低價,日期,收盤平均價
2005,75.00,12/30,39.00,5/17,53.42
2006,80.00,1/11,33.00,7/27,49.18
2007,57.80,1/24,29.70,12/21,46.82
2008,34.50,1/02,6.30,11/21,19.80
2009,25.85,12/17,7.30,1/21,15.93
2010,33.95,1/26,20.80,5/26,26.85
2011,31.80,1/12,12.85,12/20,20.87
2012,21.30,3/27,13.60,10/29,15.76
2013,23.50,12/26,14.20,4/16,16.13
2014,28.70,4/03,19.00,2/05,24.64
2015,26.90,3/31,17.20,8/05,23.33
2016,25.40,3/17,18.60,7/13,20.49
2017,28.95,10/16,20.85,1/04,24.06
2018,28.00,3/30,17.80,10/12,23.02
