九豪,	6127
Year,最高價,日期,最低價,日期,收盤平均價
2002,44.40,04/23,10.60,10/14,25.26
2003,29.30,01/10,9.55,05/05,15.08
2004,17.40,04/16,7.60,12/01,11.93
2005,9.30,03/11,3.92,10/20,6.86
2006,14.55,10/19,5.66,03/20,8.99
2007,24.25,07/24,9.70,12/21,16.42
2008,14.50,05/23,4.95,11/20,9.45
2009,18.95,12/31,5.36,01/09,12.85
2010,31.55,08/13,12.60,02/06,23.62
2011,31.45,03/24,7.61,11/24,24.49
2012,15.00,03/03,7.60,11/20,11.78
2013,12.45,09/27,8.20,01/02,10.52
2014,16.95,09/01,11.05,01/02,14.30
2015,18.45,04/20,8.30,08/25,14.92
2016,14.95,09/30,8.11,01/18,12.38
2017,20.70,12/29,12.40,04/17,16.94
