建通,	2460
Year,最高價,日期,最低價,日期,收盤平均價
2001,22.70,12/13,10.65,10/03,15.27
2002,41.80,11/08,20.00,1/02,29.24
2003,45.00,7/28,24.00,3/12,33.33
2004,38.30,3/01,22.50,10/27,29.70
2005,28.10,3/11,13.00,11/01,18.61
2006,53.90,11/09,13.50,3/14,25.38
2007,60.00,7/25,26.45,11/27,42.29
2008,36.20,5/15,11.55,11/21,24.31
2009,28.20,12/28,11.20,1/21,19.53
2010,33.20,4/27,20.60,11/10,25.33
2011,22.75,5/18,12.95,12/20,18.27
2012,15.80,3/14,11.20,11/20,13.28
2013,13.20,12/09,10.60,9/09,11.72
2014,15.40,8/20,11.20,12/01,12.94
2015,13.40,3/06,7.02,8/25,10.54
2016,12.45,10/07,7.85,6/28,9.39
2017,15.65,11/24,10.05,1/04,12.49
2018,21.35,1/15,8.80,10/26,13.66
