台達化,	1309
Year,最高價,日期,最低價,日期,收盤平均價
2000,32.10,1/29,5.25,11/21,16.55
2001,11.05,1/29,4.01,7/25,6.42
2002,17.00,3/27,6.75,10/08,10.68
2003,15.00,1/16,6.45,5/02,10.96
2004,15.00,2/17,8.60,5/11,12.04
2005,12.70,1/03,6.90,10/20,9.26
2006,9.55,12/05,6.59,6/09,7.72
2007,14.50,10/22,8.02,3/06,10.04
2008,13.00,5/15,4.20,11/21,8.89
2009,14.70,11/18,4.65,3/03,9.41
2010,15.10,1/15,9.95,6/09,12.40
2011,22.90,8/03,10.00,12/20,14.83
2012,15.25,2/21,8.50,10/30,11.09
2013,14.40,10/07,8.93,4/08,11.00
2014,12.85,1/03,7.88,10/17,10.13
2015,10.20,1/05,6.79,12/16,8.66
2016,11.70,12/12,6.70,1/18,7.92
2017,15.80,12/29,8.76,5/09,10.85
2018,18.15,5/24,9.87,12/21,13.27
2019,12.40,9/18,9.23,1/04,10.65
