義隆,	2458
Year,最高價,日期,最低價,日期,收盤平均價
2001,48.70,12/13,21.70,9/24,34.80
2002,54.00,4/04,21.00,10/08,35.47
2003,33.10,9/22,20.90,4/28,27.32
2004,37.50,4/13,16.40,12/07,25.47
2005,19.80,3/01,11.65,10/12,15.33
2006,21.00,4/20,12.05,9/15,15.92
2007,97.60,7/30,20.50,1/04,53.48
2008,65.90,1/02,14.55,11/19,39.02
2009,69.50,5/25,23.05,1/09,44.27
2010,61.00,1/05,40.10,5/27,47.45
2011,47.30,1/27,22.10,12/20,34.27
2012,56.00,10/03,23.70,1/02,42.76
2013,80.00,5/07,41.00,11/21,57.25
2014,61.20,6/11,41.90,11/19,52.01
2015,56.40,3/19,25.20,8/25,43.00
2016,46.50,1/04,30.90,11/21,36.97
2017,54.90,11/17,33.80,1/17,42.65
