再生-KY,	1337
Year,最高價,日期,最低價,日期,收盤平均價
2011,104.50,8/17,59.80,12/29,76.26
2012,102.00,10/02,59.40,1/02,85.64
2013,102.00,12/25,71.50,7/15,82.17
2014,101.50,1/08,33.00,10/17,59.91
2015,39.60,3/05,10.20,8/25,23.43
2016,21.40,3/08,14.50,1/18,18.25
2017,18.55,1/13,12.10,12/15,14.31
2018,13.90,1/15,5.98,10/29,9.52
2019,8.50,4/23,5.50,8/15,6.45
