永大,	1507
Year,最高價,日期,最低價,日期,收盤平均價
2000,24.40,2/21,9.60,11/20,16.28
2001,15.90,2/02,10.80,1/02,13.01
2002,29.80,12/19,12.50,2/26,17.21
2003,29.20,1/24,16.50,5/02,21.33
2004,28.40,3/15,16.20,5/18,19.80
2005,24.95,9/05,16.35,5/31,19.33
2006,21.50,5/16,15.85,9/15,18.03
2007,31.85,10/12,18.00,3/14,22.47
2008,29.50,4/11,10.10,10/28,19.59
2009,27.30,11/17,12.30,1/21,19.35
2010,47.80,12/23,22.15,2/06,33.09
2011,58.60,5/06,38.40,2/14,48.87
2012,62.70,10/01,44.75,4/05,50.85
2013,95.00,11/28,53.20,1/03,70.03
2014,91.30,4/17,62.60,7/21,76.14
2015,78.00,1/05,41.90,8/24,59.90
2016,52.20,3/03,41.55,1/28,45.68
2017,61.30,10/19,44.30,1/19,51.75
2018,60.30,3/09,46.00,8/24,52.34
