新美齊,	2442
Year,最高價,日期,最低價,日期,收盤平均價
2000,37.50,11/22,27.60,12/14,33.37
2001,43.50,12/31,6.65,10/08,18.12
2002,55.00,2/18,11.00,10/14,28.78
2003,20.40,7/14,9.10,5/05,14.08
2004,16.40,3/03,5.80,9/02,10.09
2005,11.45,10/25,6.01,4/29,8.90
2006,13.15,3/01,6.30,9/28,8.66
2007,22.50,7/26,7.75,3/05,13.64
2008,11.50,1/02,2.73,12/24,6.81
2009,22.85,12/17,2.77,1/09,12.27
2010,22.00,1/21,7.90,8/23,13.37
2011,13.55,4/11,4.97,11/24,9.11
2012,8.45,2/15,5.80,1/16,6.92
2013,10.90,6/07,7.10,1/07,8.75
2014,10.25,3/19,8.00,10/16,9.08
2015,11.80,5/12,5.42,8/25,7.94
2016,7.45,9/29,5.30,5/19,6.13
2017,9.60,1/24,6.24,4/18,7.50
2018,17.35,10/08,7.24,2/09,10.48
