巨虹,	8084
Year,最高價,日期,最低價,日期,收盤平均價
2004,26.50,07/28,15.50,12/23,23.66
2005,19.40,02/25,16.60,07/26,18.01
2006,28.10,01/11,15.85,09/18,20.22
2007,47.50,07/30,16.50,03/01,26.48
2008,47.50,05/08,16.10,10/13,28.74
2009,24.20,04/14,11.70,11/02,17.51
2010,17.50,01/19,7.48,11/04,14.19
2011,17.50,03/15,7.60,12/07,13.84
2012,11.10,02/15,5.62,11/22,8.19
2013,20.00,12/16,5.82,01/03,13.53
2014,33.90,06/23,18.50,01/02,26.93
2015,27.30,03/23,17.80,10/01,22.95
2016,34.40,07/19,22.70,02/01,30.51
2017,40.00,12/29,28.30,09/26,34.77
