捷波,	6161
Year,最高價,日期,最低價,日期,收盤平均價
2002,83.50,03/13,26.40,10/14,46.32
2003,39.60,01/10,18.90,11/05,28.04
2004,24.00,02/23,8.35,12/20,15.42
2005,15.55,12/30,6.88,10/19,9.11
2006,18.25,11/22,10.70,09/14,13.54
2007,35.30,07/24,14.00,12/21,24.54
2008,18.00,01/04,3.83,12/23,10.66
2009,18.60,12/31,3.61,02/02,13.90
2010,29.20,01/19,13.10,11/09,22.61
2011,16.40,05/13,10.30,08/11,13.48
2012,17.00,03/29,10.20,11/22,14.09
2013,11.95,01/30,6.95,11/12,9.17
2014,10.30,03/03,6.73,10/28,8.77
2015,9.90,03/02,5.35,08/25,8.28
2016,12.40,12/16,6.16,05/13,9.18
2017,16.90,07/04,11.20,01/12,14.67
