成霖,	9934
Year,最高價,日期,最低價,日期,收盤平均價
2000,39.00,10/02,20.40,11/21,30.78
2001,60.50,4/13,28.90,1/12,45.38
2002,63.50,4/24,41.10,9/30,52.76
2003,62.00,2/11,28.50,9/10,43.79
2004,49.20,3/05,33.50,10/27,40.37
2005,42.40,3/07,22.00,11/02,33.94
2006,41.30,12/15,23.30,4/04,30.30
2007,49.20,7/09,31.75,12/18,40.61
2008,37.10,1/02,11.80,12/26,25.38
2009,34.15,11/20,10.95,2/02,21.88
2010,44.80,8/17,26.50,2/08,34.25
2011,35.70,4/01,16.95,9/27,24.79
2012,23.20,2/10,12.15,11/01,18.90
2013,25.75,7/10,12.80,4/16,19.23
2014,25.80,3/28,13.90,10/16,18.26
2015,16.85,4/13,10.30,8/25,14.46
2016,17.35,9/22,13.40,1/18,14.94
2017,25.80,8/08,15.80,4/17,19.64
