台聯櫃,	5601
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.00,02/16,7.60,12/15,10.18
2001,10.65,02/26,5.60,10/09,7.71
2002,8.40,04/30,5.70,12/09,7.06
2003,7.50,11/04,5.60,10/09,6.02
2004,10.15,02/11,6.65,06/16,7.72
2005,9.78,12/06,7.42,05/16,8.44
2006,17.40,12/06,8.53,03/06,11.03
2007,17.25,03/29,13.50,12/18,14.90
2008,22.20,04/21,12.30,10/24,15.76
2009,19.20,07/08,10.10,01/19,15.11
2010,20.10,04/29,14.10,01/27,17.28
2011,20.10,01/06,15.80,03/15,17.90
2012,21.00,12/28,16.25,01/13,18.81
2013,31.90,10/07,19.75,01/07,25.44
2014,31.35,06/16,25.20,12/24,28.41
2015,30.85,01/05,23.65,08/24,26.17
2016,30.80,12/07,21.50,12/22,24.07
2017,23.40,03/20,20.70,05/15,21.83
