漢科,	3402
Year,最高價,日期,最低價,日期,收盤平均價
2007,74.00,07/31,39.55,11/13,51.89
2008,44.70,01/03,7.97,11/20,28.03
2009,34.80,12/28,7.79,02/03,20.87
2010,34.40,07/09,22.45,11/09,29.39
2011,29.00,06/10,11.80,12/19,24.02
2012,17.85,02/21,11.55,11/22,14.45
2013,14.50,05/22,10.55,11/25,12.67
2014,22.65,04/15,11.35,02/05,17.89
2015,18.50,02/06,10.85,08/24,15.54
2016,25.40,08/08,12.60,01/07,19.97
2017,28.25,09/19,22.90,01/05,25.29
