亞元,	6109
Year,最高價,日期,最低價,日期,收盤平均價
2001,36.00,07/26,12.95,10/22,21.97
2002,47.70,01/28,10.20,12/18,23.04
2003,12.90,01/23,8.65,10/31,9.96
2004,11.30,02/23,5.60,11/30,7.87
2005,13.60,04/06,5.90,01/10,10.49
2006,14.40,04/10,9.72,09/04,11.46
2007,17.20,07/06,9.56,12/18,13.66
2008,12.40,05/02,3.81,12/05,8.01
2009,18.20,12/24,3.73,01/10,11.41
2010,26.50,04/15,13.00,11/09,20.00
2011,15.90,02/25,6.53,08/22,11.35
2012,11.15,08/27,7.05,01/13,9.29
2013,12.90,03/01,7.52,12/13,10.33
2014,18.00,09/18,8.38,01/03,14.90
2015,16.85,01/12,10.70,08/26,14.76
2016,15.75,03/22,11.40,07/11,13.17
2017,14.90,05/16,11.80,12/04,13.17
