德麥,	1264
Year,最高價,日期,最低價,日期,收盤平均價
2015,239.00,05/06,161.00,08/24,204.83
2016,215.00,03/03,172.00,01/14,193.20
2017,260.00,07/03,200.00,01/20,234.44
