車王電,	1533
Year,最高價,日期,最低價,日期,收盤平均價
2001,63.50,4/16,29.00,9/21,44.47
2002,69.50,5/31,45.80,10/08,54.44
2003,58.00,7/28,32.80,5/15,43.13
2004,44.90,2/27,16.30,11/02,28.86
2005,28.10,2/18,13.65,10/31,21.27
2006,43.45,12/13,16.60,3/17,27.11
2007,69.90,7/26,24.25,12/18,41.15
2008,32.30,1/02,7.60,11/24,19.84
2009,32.10,10/14,8.41,1/13,18.17
2010,31.95,1/07,20.50,5/26,24.41
2011,33.15,5/27,13.85,12/20,22.48
2012,22.80,2/16,15.10,10/29,17.48
2013,46.95,12/17,16.00,5/17,24.43
2014,84.90,6/27,40.00,2/05,57.24
2015,67.40,1/30,25.70,7/28,47.50
2016,58.20,4/07,33.50,1/18,43.47
2017,47.60,2/15,36.65,8/16,40.58
