敦南,	5305
Year,最高價,日期,最低價,日期,收盤平均價
2004,28.50,12/27,20.90,7/21,24.95
2005,35.80,12/30,23.20,5/04,26.20
2006,42.65,4/21,27.00,7/21,32.60
2007,34.30,1/10,21.75,8/17,28.23
2008,25.95,5/07,8.91,11/21,18.44
2009,26.45,10/15,8.70,2/03,17.17
2010,24.80,1/22,16.50,11/26,19.64
2011,21.80,1/19,11.05,12/20,17.29
2012,19.45,3/07,11.95,1/02,15.14
2013,20.65,12/06,13.75,1/17,16.76
2014,24.70,6/13,18.60,1/06,21.45
2015,26.40,3/27,16.05,8/24,22.18
2016,24.90,8/08,19.65,5/05,21.94
2017,48.70,11/28,23.65,1/03,32.78
