瑞昱,	2379
Year,最高價,日期,最低價,日期,收盤平均價
2000,301.00,7/15,82.00,12/28,191.17
2001,197.00,4/23,78.00,9/24,138.44
2002,196.00,2/18,76.00,10/14,128.82
2003,99.00,1/15,58.00,12/31,73.16
2004,66.50,1/15,29.00,7/23,43.97
2005,41.60,8/02,27.50,4/25,34.68
2006,59.60,12/27,30.80,6/20,40.04
2007,212.00,7/26,52.00,1/10,110.76
2008,116.50,1/02,27.10,12/05,71.14
2009,96.60,12/24,32.65,1/05,63.32
2010,100.50,1/19,62.10,8/31,76.87
2011,71.20,1/06,39.40,8/22,53.81
2012,67.00,5/04,43.25,1/02,56.86
2013,90.90,5/08,60.20,1/17,71.81
2014,121.50,9/02,77.60,1/14,96.90
2015,108.00,1/08,49.75,8/24,80.85
2016,133.00,8/19,71.30,1/14,98.43
2017,124.50,11/02,99.50,4/26,109.36
2018,151.00,12/03,101.00,10/11,123.94
