大成,	1210
Year,最高價,日期,最低價,日期,收盤平均價
2000,15.30,2/21,8.15,11/23,10.92
2001,13.35,3/27,8.00,10/30,9.57
2002,12.35,7/15,8.40,10/14,10.14
2003,12.55,1/21,7.75,5/20,9.17
2004,11.20,3/15,7.60,8/18,8.69
2005,12.05,9/07,7.95,1/31,9.53
2006,19.90,12/29,10.40,3/17,13.50
2007,52.90,10/02,19.20,1/11,33.38
2008,49.50,5/23,16.60,10/30,35.37
2009,39.75,6/06,22.20,3/03,32.80
2010,37.15,1/12,24.80,5/25,31.11
2011,39.60,8/02,26.10,9/26,31.42
2012,32.95,3/03,24.50,11/05,28.26
2013,28.40,10/28,24.25,4/08,26.18
2014,37.30,8/26,25.10,10/16,29.92
2015,28.40,2/06,15.85,8/24,22.38
2016,31.25,11/22,19.55,1/22,25.60
2017,36.40,7/13,28.00,2/16,31.56
2018,42.15,5/17,28.65,10/30,36.05
2019,45.80,12/19,33.70,3/12,37.86
