淇譽電,	6247
Year,最高價,日期,最低價,日期,收盤平均價
2003,24.60,12/16,19.80,07/22,22.62
2004,23.50,02/23,14.70,12/31,18.26
2005,35.80,12/29,14.20,05/04,18.19
2006,36.00,01/03,24.75,08/28,28.78
2007,27.90,07/25,21.60,12/18,24.36
2008,22.00,01/02,12.10,11/24,16.65
2009,23.85,12/10,12.15,03/03,17.73
2010,22.40,01/04,18.25,12/31,19.98
2011,18.75,04/18,11.60,12/19,15.41
2012,13.30,03/14,11.30,05/16,12.20
2013,13.10,10/18,10.60,09/03,11.67
2014,12.30,03/03,9.95,10/17,11.26
2015,18.50,05/15,11.10,01/08,14.60
2016,14.40,01/04,9.00,09/02,11.45
2017,14.60,09/06,9.13,01/04,11.66
