福盈科,	1787
Year,最高價,日期,最低價,日期,收盤平均價
2005,29.70,04/25,20.50,12/28,24.56
2006,25.65,04/19,16.50,09/14,19.99
2007,23.55,07/18,13.05,12/24,18.12
2008,15.50,05/21,6.93,11/20,11.30
2009,14.15,12/31,5.85,03/03,10.56
2010,25.00,08/09,12.80,02/05,20.92
2011,19.45,01/26,9.86,09/13,14.86
2012,18.80,02/23,10.60,01/16,14.97
2013,20.20,10/25,14.20,08/14,17.08
2014,36.60,10/06,16.65,02/05,25.93
2015,29.75,02/06,16.30,08/25,23.36
2016,26.05,08/09,18.40,01/18,22.96
2017,30.20,12/29,21.60,01/09,25.76
