懷特,	4108
Year,最高價,日期,最低價,日期,收盤平均價
2008,48.30,7/30,27.00,9/18,39.62
2009,58.60,7/31,38.20,1/21,46.62
2010,61.00,4/16,32.60,2/06,47.13
2011,56.70,5/12,26.60,12/20,43.89
2012,58.90,9/27,30.20,1/16,43.08
2013,53.70,2/22,36.35,12/17,44.23
2014,43.50,4/02,30.70,12/01,37.59
2015,36.30,1/05,12.10,8/25,26.23
2016,48.70,3/16,23.10,1/07,32.77
2017,32.70,2/14,23.00,12/29,27.73
