佶優,	5452
Year,最高價,日期,最低價,日期,收盤平均價
2000,45.40,10/03,26.40,12/30,36.62
2001,49.50,12/31,8.10,10/05,26.38
2002,119.50,02/27,52.50,01/02,91.63
2003,84.50,01/08,23.40,12/31,43.22
2004,29.10,02/05,14.50,11/05,20.40
2005,19.00,04/08,12.60,09/29,16.27
2006,19.80,01/06,11.25,09/19,13.17
2007,21.50,07/25,12.30,12/18,15.33
2008,13.45,04/10,4.10,11/20,8.97
2009,18.90,12/17,3.62,01/21,11.96
2010,23.90,01/22,15.50,05/26,20.08
2011,17.70,03/08,10.40,11/24,14.98
2012,22.60,03/27,12.80,11/05,18.62
2013,15.80,01/14,10.55,12/11,13.38
2014,14.65,04/09,10.60,08/08,12.85
2015,13.25,04/10,6.55,08/25,10.54
2016,15.05,03/22,9.09,05/16,11.59
2017,11.30,10/06,8.69,09/01,10.06
