太子,	2511
Year,最高價,日期,最低價,日期,收盤平均價
2000,11.50,2/21,2.68,11/18,5.78
2001,4.85,2/21,2.08,11/30,3.00
2002,6.20,4/29,2.57,1/02,3.65
2003,7.25,11/07,2.55,5/05,4.33
2004,13.00,3/16,6.70,5/18,8.84
2005,9.95,1/03,5.92,11/07,7.72
2006,24.50,11/09,7.60,1/02,14.53
2007,26.25,7/24,16.00,12/14,21.39
2008,32.40,4/18,3.61,11/21,15.50
2009,20.65,5/26,4.02,3/04,12.20
2010,27.00,11/05,11.90,2/06,17.88
2011,31.50,8/01,13.00,12/20,22.43
2012,25.30,3/02,15.55,1/02,20.64
2013,22.45,4/11,16.50,9/27,19.75
2014,17.65,1/02,10.50,10/17,13.70
2015,13.45,4/13,7.90,8/25,11.07
2016,12.75,3/25,8.50,1/15,10.57
2017,12.40,5/04,10.30,1/10,11.49
2018,13.15,1/18,9.91,10/25,11.22
2019,12.15,7/18,10.00,1/04,11.19
