康普,	4739
Year,最高價,日期,最低價,日期,收盤平均價
2017,148.50,10/20,94.90,12/05,121.29
2018,150.50,3/09,76.10,10/12,109.66
2019,107.50,2/20,67.80,8/06,82.23
