聚鼎,	6224
Year,最高價,日期,最低價,日期,收盤平均價
2009,65.50,12/31,42.60,11/02,50.22
2010,78.20,5/17,49.65,2/06,64.19
2011,74.90,4/13,40.80,12/13,57.62
2012,64.40,5/04,43.90,1/09,54.50
2013,65.50,12/16,52.30,1/02,57.40
2014,88.00,6/10,61.80,10/16,72.17
2015,81.40,6/03,58.00,8/24,67.62
2016,66.80,2/23,54.80,5/17,59.69
2017,66.50,5/11,52.60,8/14,58.58
2018,78.00,6/11,49.90,10/30,60.91
2019,74.30,10/28,53.70,5/23,61.26
