國建,	2501
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.00,2/21,7.00,10/13,9.99
2001,11.00,2/21,6.15,7/19,7.86
2002,11.75,4/25,7.10,10/04,8.36
2003,15.40,10/14,7.50,1/02,10.31
2004,22.80,2/18,12.70,1/02,17.71
2005,20.00,3/02,9.66,10/20,14.56
2006,28.20,5/10,12.85,1/23,19.87
2007,23.70,1/02,13.30,12/21,18.23
2008,30.55,4/14,5.90,10/28,15.77
2009,16.20,5/25,5.92,3/04,11.85
2010,19.20,10/14,10.65,5/25,14.47
2011,20.20,1/04,9.34,12/20,14.01
2012,15.00,9/25,10.10,1/13,13.03
2013,25.80,8/06,14.05,1/28,19.07
2014,19.25,3/24,15.25,10/17,17.20
2015,19.50,4/15,11.70,8/25,15.83
2016,19.50,12/02,12.60,1/26,14.65
2017,22.95,3/24,15.95,12/25,18.54
