正文,	4906
Year,最高價,日期,最低價,日期,收盤平均價
2003,94.50,7/28,51.50,9/09,69.39
2004,103.00,3/17,52.50,7/20,77.27
2005,88.00,2/02,38.55,10/28,60.16
2006,74.50,12/21,44.50,1/24,56.28
2007,99.50,7/26,44.35,12/21,78.06
2008,76.90,5/22,29.00,11/19,54.38
2009,63.30,7/29,41.00,2/09,51.96
2010,59.70,1/05,39.10,5/26,47.99
2011,44.95,1/11,18.85,12/20,31.62
2012,35.50,12/25,19.55,1/02,28.30
2013,41.05,2/19,26.40,10/14,33.08
2014,31.65,3/27,20.35,10/28,27.23
2015,25.35,3/09,11.10,8/25,19.47
2016,26.30,12/15,15.50,1/18,18.83
2017,36.95,5/23,20.10,8/21,26.51
2018,32.50,1/08,17.10,10/26,24.64
2019,29.45,8/12,21.70,1/04,25.38
