冠好,	8354
Year,最高價,日期,最低價,日期,收盤平均價
2004,30.60,04/16,20.50,11/26,24.56
2005,23.20,03/14,15.00,10/19,20.01
2006,19.30,10/23,15.50,03/20,17.06
2007,33.15,05/24,14.55,12/21,21.86
2008,17.65,05/19,7.10,12/30,12.85
2009,13.55,11/16,6.70,01/19,10.42
2010,15.00,04/29,10.90,12/10,13.49
2011,12.25,02/08,8.90,11/23,10.94
2012,14.85,04/02,9.50,01/02,12.61
2013,24.00,07/16,12.10,01/17,18.87
2014,20.40,03/04,16.25,10/28,18.21
2015,18.95,04/10,10.80,08/25,16.23
2016,18.20,10/11,14.55,01/18,16.81
2017,19.70,11/29,15.45,06/06,17.03
