茂迪,	6244
Year,最高價,日期,最低價,日期,收盤平均價
2003,93.00,11/17,41.60,05/21,74.06
2004,190.00,12/31,70.00,08/04,105.76
2005,697.00,08/08,176.00,01/13,401.42
2006,930.00,05/03,373.00,12/12,645.88
2007,519.00,02/06,243.00,11/30,379.90
2008,292.00,01/02,50.40,12/05,182.79
2009,155.00,12/31,67.60,03/03,104.48
2010,154.00,01/04,80.10,05/25,119.01
2011,139.50,03/17,42.50,11/24,92.53
2012,70.80,02/10,21.35,11/21,39.92
2013,63.00,12/31,26.75,01/02,43.01
2014,62.80,01/09,31.05,12/01,46.31
2015,50.00,12/21,24.20,08/25,39.96
2016,45.60,01/04,25.10,11/17,33.73
2017,31.30,02/07,20.20,08/14,25.48
