秋雨,	9929
Year,最高價,日期,最低價,日期,收盤平均價
2000,39.90,3/07,9.40,10/19,19.07
2001,31.20,3/19,9.80,9/19,16.07
2002,22.40,4/25,8.05,10/08,14.80
2003,10.90,7/23,6.80,4/30,8.85
2004,10.65,2/11,4.70,7/21,6.68
2005,6.00,7/28,3.77,11/08,4.78
2006,7.80,12/04,3.36,3/28,5.14
2007,7.30,7/17,3.19,12/20,4.64
2008,5.10,4/18,1.73,11/21,3.20
2009,4.52,12/31,1.71,2/25,2.77
2010,7.20,8/17,4.33,2/08,5.35
2011,5.52,2/09,2.80,9/27,4.10
2012,5.49,9/28,2.73,5/25,3.40
2013,11.15,9/30,3.78,1/04,7.07
2014,10.70,5/21,8.50,10/21,9.45
2015,15.70,12/10,8.00,3/06,12.08
2016,15.10,1/08,10.10,7/07,12.09
2017,12.25,12/01,10.00,4/13,11.01
