統領,	2910
Year,最高價,日期,最低價,日期,收盤平均價
2000,49.80,1/14,34.60,11/22,43.70
2001,43.90,7/06,29.90,1/17,37.77
2002,42.00,1/30,20.70,9/17,29.99
2003,34.00,1/16,17.90,10/06,22.57
2004,38.40,3/11,18.30,8/06,23.12
2005,43.35,8/10,20.00,4/28,26.50
2006,39.90,1/04,23.25,8/23,27.31
2007,41.00,7/27,22.00,8/17,27.76
2008,41.10,3/25,13.95,10/28,26.59
2009,31.60,1/05,19.20,2/02,23.57
2010,32.80,8/09,19.45,2/08,24.68
2011,32.80,12/29,20.65,3/15,25.44
2012,43.85,12/26,21.60,6/04,25.46
2013,39.35,12/30,26.10,3/05,30.83
2014,44.50,7/16,29.20,2/12,35.65
2015,44.95,5/12,20.25,8/26,31.83
2016,39.00,12/30,21.05,1/11,24.46
2017,39.00,1/03,25.50,3/22,27.87
2018,32.45,9/14,24.20,10/30,27.56
