力山,	1515
Year,最高價,日期,最低價,日期,收盤平均價
2000,44.50,4/14,7.75,11/21,23.46
2001,12.90,3/27,4.25,9/24,7.55
2002,13.90,6/21,5.30,1/03,9.33
2003,15.70,7/10,11.30,4/01,12.99
2004,16.50,3/01,10.05,8/17,12.09
2005,12.05,2/22,8.00,10/28,9.38
2006,12.05,12/26,6.08,7/21,7.80
2007,17.50,7/20,7.00,12/18,10.81
2008,10.40,3/05,2.54,10/30,6.21
2009,11.05,11/19,2.86,1/21,6.64
2010,13.50,5/12,7.92,2/05,10.63
2011,11.05,1/05,4.30,11/24,6.33
2012,7.99,12/11,4.48,1/13,5.46
2013,13.80,10/28,7.43,1/08,9.90
2014,12.85,1/08,9.01,8/15,10.83
2015,13.90,10/07,8.50,8/25,10.65
2016,18.10,8/31,9.74,1/18,12.69
2017,75.00,11/07,14.60,1/13,33.35
