大學光,	3218
Year,最高價,日期,最低價,日期,收盤平均價
2004,45.70,12/07,40.60,11/29,43.30
2005,101.50,03/11,43.00,01/13,69.77
2006,59.40,01/06,32.55,08/21,40.52
2007,97.40,07/27,35.80,02/12,58.96
2008,51.90,04/25,21.25,12/29,36.05
2009,48.70,07/20,21.15,02/23,38.31
2010,40.40,01/19,23.30,05/27,30.80
2011,57.90,03/10,19.55,12/20,42.34
2012,32.75,02/09,18.70,06/08,25.67
2013,30.50,07/24,18.90,04/16,25.60
2014,45.90,06/16,26.50,01/02,38.22
2015,38.25,04/09,18.10,08/25,30.45
2016,25.30,02/18,20.75,11/17,23.36
2017,32.30,05/16,22.30,01/18,27.81
