群光,	2385
Year,最高價,日期,最低價,日期,收盤平均價
2000,35.70,2/21,11.90,12/30,22.88
2001,51.00,12/31,10.10,1/16,26.18
2002,72.50,4/15,39.20,12/19,54.01
2003,70.00,11/18,40.60,4/01,55.93
2004,82.00,2/11,28.50,11/26,52.60
2005,36.40,3/10,19.10,10/27,28.86
2006,51.40,11/30,25.70,1/23,35.74
2007,81.60,7/09,45.90,1/08,58.90
2008,69.20,5/16,25.60,11/26,50.08
2009,82.30,9/01,29.35,1/13,61.36
2010,90.90,1/14,57.00,8/31,73.34
2011,67.00,1/19,40.70,8/09,53.39
2012,69.50,10/01,49.00,1/12,60.15
2013,87.20,4/30,67.50,8/28,76.07
2014,100.00,9/01,73.00,2/06,83.36
2015,90.80,1/28,68.20,12/14,82.39
2016,82.80,3/31,62.90,1/21,75.61
2017,83.10,5/12,71.00,9/29,76.28
2018,77.50,1/25,52.80,10/11,68.02
