榮成,	1909
Year,最高價,日期,最低價,日期,收盤平均價
2000,13.80,2/21,4.50,12/22,8.04
2001,7.60,4/10,3.00,12/03,4.62
2002,6.55,4/25,3.51,1/02,4.95
2003,9.35,1/23,4.35,5/02,6.28
2004,13.90,3/15,8.70,8/18,10.77
2005,11.30,1/03,6.67,10/20,8.31
2006,17.05,12/26,7.06,1/23,10.17
2007,18.20,7/19,9.86,12/21,14.77
2008,14.40,4/17,5.56,10/27,9.96
2009,13.00,9/17,5.61,3/03,8.71
2010,13.50,10/27,9.00,2/06,10.80
2011,13.65,1/03,8.10,12/19,10.56
2012,10.05,3/02,7.40,10/29,8.24
2013,15.30,12/13,8.03,1/28,10.57
2014,16.95,1/15,12.85,4/28,15.05
2015,14.50,1/05,9.82,8/24,12.10
2016,16.70,12/05,9.78,1/18,14.04
2017,52.40,9/12,16.35,1/03,35.26
2018,42.45,1/02,14.10,12/25,26.75
2019,21.60,3/18,12.95,12/05,15.03
