億泰,	1616
Year,最高價,日期,最低價,日期,收盤平均價
2000,12.80,9/11,5.75,11/04,8.35
2001,10.05,2/06,3.16,11/12,5.92
2002,15.80,5/10,4.50,1/07,10.16
2003,17.20,2/07,7.80,5/02,10.25
2004,17.20,4/28,10.20,1/29,12.65
2005,12.50,1/04,7.45,10/21,9.74
2006,19.40,11/29,7.85,3/20,11.30
2007,18.30,1/02,6.75,12/19,12.77
2008,13.80,5/21,3.39,11/21,7.72
2009,7.61,12/11,3.73,2/03,5.51
2010,8.14,1/12,5.87,2/08,6.96
2011,8.04,4/22,3.22,12/20,5.95
2012,6.18,10/02,3.47,1/02,4.59
2013,6.97,1/15,5.10,9/17,5.71
2014,7.25,3/18,5.01,12/01,6.02
2015,8.05,5/15,3.92,8/25,5.57
2016,5.85,10/03,3.85,5/19,4.54
2017,7.78,2/15,5.03,1/04,5.84
