柏騰,	3518
Year,最高價,日期,最低價,日期,收盤平均價
2007,251.00,12/10,187.00,11/28,221.21
2008,245.00,5/06,43.90,11/19,142.54
2009,122.00,5/25,50.60,1/21,85.01
2010,103.50,1/21,57.90,11/09,77.99
2011,60.00,1/03,26.10,12/20,41.20
2012,42.90,9/26,26.20,6/04,32.93
2013,56.90,12/23,34.40,1/09,40.10
2014,90.30,5/22,39.75,10/28,62.60
2015,61.40,7/03,29.90,8/25,45.78
2016,36.00,1/04,19.60,5/10,24.50
2017,50.30,10/13,18.60,5/10,26.91
2018,37.20,1/18,15.20,10/12,24.28
2019,39.10,12/31,14.70,1/04,20.92
