慶豐富,	9935
Year,最高價,日期,最低價,日期,收盤平均價
2000,10.70,9/11,6.90,10/19,8.00
2001,11.85,3/16,7.25,7/25,9.67
2002,31.90,5/28,9.70,1/18,18.93
2003,30.80,7/17,21.00,2/11,24.64
2004,28.80,3/11,14.20,8/18,19.39
2005,16.85,3/21,8.46,12/30,12.21
2006,9.50,5/04,6.04,9/15,8.16
2007,19.75,9/26,8.00,1/15,12.99
2008,26.90,3/11,3.15,11/24,15.83
2009,12.70,12/23,3.41,3/03,6.67
2010,15.20,4/30,8.80,2/08,11.14
2011,10.50,1/14,2.77,12/14,5.85
2012,8.13,8/29,4.30,1/02,6.50
2013,7.99,7/11,5.58,5/02,6.55
2014,13.80,5/02,5.73,4/01,8.74
2015,12.75,12/30,7.43,8/25,9.94
2016,12.20,1/04,8.72,11/25,10.23
2017,35.90,9/12,8.60,6/06,17.00
