和桐,	1714
Year,最高價,日期,最低價,日期,收盤平均價
2000,41.60,4/11,11.25,11/21,25.02
2001,27.70,4/11,13.20,1/02,19.10
2002,23.60,4/25,12.20,10/14,17.75
2003,18.50,1/16,12.60,4/28,14.63
2004,16.30,2/16,9.75,12/31,12.11
2005,10.25,1/04,5.88,9/22,7.51
2006,9.10,12/07,5.01,9/06,6.76
2007,15.65,7/25,7.00,3/05,10.29
2008,16.30,5/22,6.14,11/21,9.92
2009,19.00,12/31,6.90,2/24,11.69
2010,19.70,1/19,13.90,2/06,16.46
2011,22.60,5/09,13.25,12/19,17.70
2012,20.10,3/05,12.25,11/23,16.43
2013,15.45,4/25,12.70,6/25,13.83
2014,15.85,2/17,9.50,12/01,12.54
2015,11.45,1/13,6.01,8/25,8.28
2016,9.03,12/19,6.41,5/13,7.41
2017,11.00,11/29,7.98,6/21,8.96
