統盟,	5480
Year,最高價,日期,最低價,日期,收盤平均價
2001,31.90,04/24,12.85,09/21,19.99
2002,32.00,02/19,11.60,12/31,20.34
2003,12.40,01/10,8.10,05/20,9.94
2004,11.85,02/23,4.09,12/08,7.75
2005,8.31,12/30,3.13,04/11,4.85
2006,16.40,03/31,8.20,01/02,12.10
2007,15.35,07/26,5.99,12/20,11.06
2008,7.31,04/17,2.25,12/25,4.82
2009,40.50,12/24,2.35,01/06,16.78
2010,40.55,05/04,18.65,11/11,31.59
2011,20.40,01/13,8.10,12/19,14.18
2012,22.00,09/04,8.11,01/02,18.85
2013,23.20,05/03,18.50,07/11,20.86
2014,24.30,04/01,15.00,10/16,21.32
2015,18.35,03/23,9.63,08/25,14.29
2016,13.85,12/14,9.74,01/18,12.06
2017,14.90,03/02,10.70,08/14,12.96
