尚凡,	5278
Year,最高價,日期,最低價,日期,收盤平均價
2013,198.00,06/07,93.30,12/18,151.08
2014,132.50,01/13,43.00,11/18,80.62
2015,66.80,01/05,19.40,08/04,40.01
2016,38.70,07/05,21.40,02/22,29.97
2017,58.90,10/12,23.00,05/08,39.42
