聯詠,	3034
Year,最高價,日期,最低價,日期,收盤平均價
2002,83.50,12/03,58.00,10/14,71.18
2003,123.00,10/21,50.50,2/07,84.13
2004,152.00,4/12,75.50,10/27,109.12
2005,204.00,12/29,95.50,1/10,141.79
2006,255.00,3/16,134.50,6/21,177.17
2007,191.50,6/12,104.00,12/18,151.37
2008,125.00,1/02,23.50,11/21,79.36
2009,109.50,12/31,31.50,1/12,71.70
2010,113.00,4/30,73.20,9/01,92.86
2011,101.00,6/01,61.00,8/19,83.06
2012,125.50,12/06,73.80,1/02,95.70
2013,158.00,5/07,104.50,1/16,126.31
2014,186.00,12/30,117.50,2/05,149.02
2015,199.50,1/23,95.70,8/24,141.56
2016,141.00,3/02,102.00,11/15,115.22
2017,129.00,5/08,106.00,1/04,116.00
2018,161.50,9/07,113.50,1/02,135.84
2019,239.00,12/13,130.50,1/04,185.07
