雷科,	6207
Year,最高價,日期,最低價,日期,收盤平均價
2002,44.80,12/24,41.90,12/23,42.94
2003,55.00,12/16,37.50,04/02,44.24
2004,69.50,04/21,25.00,10/26,43.54
2005,31.45,03/11,14.50,11/07,22.15
2006,45.60,12/22,20.75,01/02,29.14
2007,59.50,07/23,38.20,11/12,48.50
2008,50.20,01/18,12.90,12/26,29.35
2009,29.50,12/30,12.35,03/03,20.57
2010,55.20,12/29,27.60,02/06,42.67
2011,54.20,01/06,25.60,12/20,46.69
2012,37.60,03/05,18.35,11/21,27.20
2013,25.00,03/12,15.90,11/26,20.25
2014,29.50,07/10,17.00,01/03,23.96
2015,33.50,06/02,20.10,08/25,28.42
2016,28.50,03/24,20.30,11/28,24.61
2017,39.15,04/19,20.90,01/03,32.40
