凱美,	5317
Year,最高價,日期,最低價,日期,收盤平均價
2000,30.00,06/27,5.80,12/30,17.44
2001,15.70,03/29,4.30,10/08,8.79
2002,15.60,04/24,6.30,12/31,9.31
2003,8.80,11/14,5.10,05/02,7.01
2004,10.30,04/12,3.82,12/27,6.62
2005,9.40,12/19,3.55,01/31,5.91
2006,15.25,12/29,7.70,03/15,10.48
2007,17.40,07/27,10.35,12/20,14.64
2008,13.65,04/25,4.90,11/20,9.30
2009,10.30,12/28,4.66,01/13,7.60
2010,15.30,08/13,7.17,02/06,11.91
2011,11.70,01/05,5.36,12/20,9.80
2012,8.19,04/10,5.16,07/26,6.85
2013,10.00,12/31,6.56,04/08,8.14
2014,12.90,12/16,9.80,01/03,10.90
2015,17.95,12/17,10.80,06/01,14.36
2016,18.80,10/25,12.85,06/27,16.09
2017,64.20,12/28,15.00,01/11,37.00
