玉晶光,	3406
Year,最高價,日期,最低價,日期,收盤平均價
2005,503.00,12/20,447.00,12/30,480.39
2006,489.00,1/04,122.00,12/13,224.16
2007,144.50,1/05,45.50,12/21,85.72
2008,82.90,8/15,15.35,11/21,45.15
2009,58.30,12/15,23.00,1/21,43.89
2010,390.00,12/14,37.05,2/08,124.97
2011,411.00,1/17,134.50,12/09,268.26
2012,357.50,3/05,184.50,10/30,235.77
2013,219.50,1/02,79.00,11/26,160.65
2014,129.50,12/02,70.30,8/21,95.98
2015,118.00,1/27,38.50,8/25,77.19
2016,121.50,12/16,40.35,5/12,58.78
2017,596.00,9/04,103.00,1/10,314.97
