裕日車,	2227
Year,最高價,日期,最低價,日期,收盤平均價
2004,103.50,12/30,85.50,12/21,98.06
2005,138.00,8/15,99.80,7/21,114.75
2006,125.00,1/13,88.20,12/21,109.88
2007,98.50,1/05,46.20,8/21,72.84
2008,59.40,3/26,19.35,10/28,38.50
2009,82.60,7/28,20.50,1/21,54.14
2010,171.50,10/06,56.50,2/06,100.51
2011,158.00,8/03,87.60,10/06,122.88
2012,277.50,8/08,123.50,1/09,222.58
2013,449.00,12/20,228.50,1/02,308.58
2014,440.00,1/03,271.50,10/16,354.53
2015,345.50,5/12,228.00,9/02,291.55
2016,279.00,1/04,191.00,11/14,210.83
2017,332.00,6/01,195.50,1/18,248.18
