寬魚國際,	6101
Year,最高價,日期,最低價,日期,收盤平均價
2001,35.80,12/31,16.90,09/21,22.21
2002,38.10,01/10,12.50,10/11,23.72
2003,15.30,01/13,7.90,10/02,10.60
2004,15.10,03/05,6.25,12/03,9.49
2005,7.65,01/04,2.95,10/07,5.08
2006,20.30,12/04,4.61,07/24,8.44
2007,26.85,07/30,12.75,12/20,18.49
2008,13.75,01/02,1.68,11/27,7.71
2009,3.29,12/21,0.59,03/19,1.65
2010,38.10,11/23,2.65,01/04,9.32
2011,31.50,03/08,12.50,12/28,23.47
2012,17.50,03/12,7.92,12/27,13.61
2013,19.00,05/20,8.21,01/04,12.76
2014,34.90,11/17,10.30,01/10,24.44
2015,31.45,01/07,11.20,09/23,20.04
2016,26.50,01/20,12.70,09/22,19.79
2017,59.80,09/06,19.15,01/17,42.23
