六福,	2705
Year,最高價,日期,最低價,日期,收盤平均價
2000,36.70,1/27,7.90,12/01,20.53
2001,19.60,2/20,7.60,10/09,11.93
2002,16.10,4/30,6.70,10/14,10.61
2003,13.30,1/27,5.65,5/02,9.01
2004,22.80,2/18,9.70,8/19,13.49
2005,23.40,6/07,13.50,2/21,17.71
2006,27.60,5/15,16.80,3/20,22.31
2007,25.85,3/03,13.85,12/18,20.13
2008,33.40,4/15,8.28,10/28,19.85
2009,23.10,7/30,10.40,3/03,17.20
2010,22.55,8/17,15.65,5/25,19.41
2011,25.25,6/27,14.50,8/22,19.69
2012,21.50,2/24,13.80,11/22,17.04
2013,16.50,1/02,11.40,11/26,13.72
2014,13.70,7/16,10.30,10/16,11.74
2015,12.90,5/26,8.22,8/25,11.00
2016,11.10,1/04,7.60,11/09,9.13
2017,8.99,2/15,7.80,9/28,8.18
