勝麗,	6238
Year,最高價,日期,最低價,日期,收盤平均價
2003,15.30,06/16,9.05,12/22,11.02
2004,12.70,03/08,2.85,12/06,7.10
2005,5.29,07/14,2.61,10/24,3.38
2006,6.05,04/14,1.16,11/28,2.54
2007,7.59,04/27,1.69,02/08,3.88
2008,3.50,01/18,0.66,11/20,2.16
2009,13.60,12/07,1.64,03/20,5.76
2010,24.00,04/15,8.47,10/01,17.55
2011,14.85,03/01,7.37,12/22,11.03
2012,7.86,01/18,2.50,04/26,3.58
2013,17.55,12/31,4.65,03/29,12.22
2014,38.40,12/31,15.50,01/10,31.79
2015,188.00,12/23,39.00,01/05,109.48
2016,415.00,03/29,141.00,09/23,260.89
2017,298.00,10/03,155.00,04/12,229.67
