立康,	6242
Year,最高價,日期,最低價,日期,收盤平均價
2003,25.20,05/27,11.50,09/12,17.02
2004,21.90,01/07,11.70,12/31,15.44
2005,11.95,01/04,5.50,09/05,8.40
2006,14.90,12/29,3.94,09/29,5.96
2007,32.00,07/25,14.75,01/08,23.82
2008,27.45,01/02,5.15,12/29,21.35
2009,5.50,07/30,1.77,02/12,3.30
2010,6.47,05/28,2.66,10/20,3.86
2011,16.70,11/10,1.69,06/16,3.10
2012,16.65,08/21,9.07,03/30,12.93
2013,11.85,02/04,4.39,08/01,8.20
2014,64.20,08/08,4.38,02/14,25.92
2015,54.60,09/16,45.90,10/23,49.89
2016,53.90,11/30,40.50,04/06,48.79
2017,78.60,11/21,42.50,09/27,60.57
