艾美特-KY,	1626
Year,最高價,日期,最低價,日期,收盤平均價
2013,98.70,8/02,66.90,7/15,76.41
2014,84.50,1/08,30.00,12/23,57.98
2015,38.80,5/20,21.10,9/30,26.98
2016,31.60,6/04,19.80,1/18,24.81
2017,34.35,5/12,22.50,12/08,28.05
2018,26.30,1/24,12.05,10/30,19.42
2019,35.70,8/29,13.00,1/03,26.15
